real,imaginary
-1.270569620253164,-0.025316455696203
-1.270569620253164,-0.018987341772152
-1.270569620253164,-0.012658227848101
-1.270569620253164,-0.006329113924051
-1.270569620253164,0.000000000000000
-1.270569620253164,0.006329113924051
-1.270569620253164,0.012658227848101
-1.270569620253164,0.018987341772152
-1.270569620253164,0.025316455696202
-1.270569620253164,0.031645569620253
-1.270569620253164,0.037974683544304
-1.270569620253164,0.044303797468354
-1.259493670886076,-0.031645569620253
-1.259493670886076,-0.025316455696203
-1.259493670886076,-0.018987341772152
-1.259493670886076,-0.012658227848101
-1.259493670886076,-0.006329113924051
-1.259493670886076,0.000000000000000
-1.259493670886076,0.006329113924051
-1.259493670886076,0.012658227848101
-1.259493670886076,0.018987341772152
-1.259493670886076,0.025316455696202
-1.259493670886076,0.031645569620253
-1.248417721518987,-0.031645569620253
-1.248417721518987,-0.025316455696203
-1.248417721518987,-0.018987341772152
-1.248417721518987,-0.012658227848101
-1.248417721518987,-0.006329113924051
-1.248417721518987,0.000000000000000
-1.248417721518987,0.006329113924051
-1.248417721518987,0.012658227848101
-1.248417721518987,0.018987341772152
-1.248417721518987,0.025316455696202
-1.248417721518987,0.031645569620253
-1.237341772151899,-0.113924050632911
-1.237341772151899,-0.088607594936709
-1.237341772151899,-0.075949367088608
-1.237341772151899,-0.069620253164557
-1.237341772151899,-0.063291139240506
-1.237341772151899,-0.056962025316456
-1.237341772151899,-0.050632911392405
-1.237341772151899,-0.044303797468354
-1.237341772151899,-0.037974683544304
-1.237341772151899,-0.031645569620253
-1.237341772151899,-0.025316455696203
-1.237341772151899,-0.018987341772152
-1.237341772151899,-0.012658227848101
-1.237341772151899,-0.006329113924051
-1.237341772151899,0.000000000000000
-1.237341772151899,0.006329113924051
-1.237341772151899,0.012658227848101
-1.237341772151899,0.018987341772152
-1.237341772151899,0.025316455696202
-1.237341772151899,0.031645569620253
-1.237341772151899,0.037974683544304
-1.237341772151899,0.044303797468354
-1.237341772151899,0.050632911392405
-1.237341772151899,0.056962025316456
-1.237341772151899,0.063291139240506
-1.237341772151899,0.069620253164557
-1.237341772151899,0.075949367088608
-1.237341772151899,0.088607594936709
-1.237341772151899,0.113924050632911
-1.226265822784810,-0.113924050632911
-1.226265822784810,-0.107594936708861
-1.226265822784810,-0.101265822784810
-1.226265822784810,-0.094936708860760
-1.226265822784810,-0.088607594936709
-1.226265822784810,-0.082278481012658
-1.226265822784810,-0.075949367088608
-1.226265822784810,-0.069620253164557
-1.226265822784810,-0.063291139240506
-1.226265822784810,-0.056962025316456
-1.226265822784810,-0.050632911392405
-1.226265822784810,-0.044303797468354
-1.226265822784810,-0.037974683544304
-1.226265822784810,-0.031645569620253
-1.226265822784810,-0.025316455696203
-1.226265822784810,-0.018987341772152
-1.226265822784810,-0.012658227848101
-1.226265822784810,-0.006329113924051
-1.226265822784810,0.000000000000000
-1.226265822784810,0.006329113924051
-1.226265822784810,0.012658227848101
-1.226265822784810,0.018987341772152
-1.226265822784810,0.025316455696202
-1.226265822784810,0.031645569620253
-1.226265822784810,0.037974683544304
-1.226265822784810,0.044303797468354
-1.226265822784810,0.050632911392405
-1.226265822784810,0.056962025316456
-1.226265822784810,0.063291139240506
-1.226265822784810,0.069620253164557
-1.226265822784810,0.075949367088608
-1.226265822784810,0.082278481012658
-1.226265822784810,0.088607594936709
-1.226265822784810,0.094936708860760
-1.226265822784810,0.101265822784810
-1.226265822784810,0.107594936708861
-1.226265822784810,0.113924050632911
-1.215189873417722,-0.158227848101266
-1.215189873417722,-0.151898734177215
-1.215189873417722,-0.145569620253165
-1.215189873417722,-0.126582278481013
-1.215189873417722,-0.120253164556962
-1.215189873417722,-0.113924050632911
-1.215189873417722,-0.107594936708861
-1.215189873417722,-0.101265822784810
-1.215189873417722,-0.094936708860760
-1.215189873417722,-0.088607594936709
-1.215189873417722,-0.082278481012658
-1.215189873417722,-0.075949367088608
-1.215189873417722,-0.069620253164557
-1.215189873417722,-0.063291139240506
-1.215189873417722,-0.056962025316456
-1.215189873417722,-0.050632911392405
-1.215189873417722,-0.044303797468354
-1.215189873417722,-0.037974683544304
-1.215189873417722,-0.031645569620253
-1.215189873417722,-0.025316455696203
-1.215189873417722,-0.018987341772152
-1.215189873417722,-0.012658227848101
-1.215189873417722,-0.006329113924051
-1.215189873417722,0.000000000000000
-1.215189873417722,0.006329113924051
-1.215189873417722,0.012658227848101
-1.215189873417722,0.018987341772152
-1.215189873417722,0.025316455696202
-1.215189873417722,0.031645569620253
-1.215189873417722,0.037974683544304
-1.215189873417722,0.044303797468354
-1.215189873417722,0.050632911392405
-1.215189873417722,0.056962025316456
-1.215189873417722,0.063291139240506
-1.215189873417722,0.069620253164557
-1.215189873417722,0.075949367088608
-1.215189873417722,0.082278481012658
-1.215189873417722,0.088607594936709
-1.215189873417722,0.094936708860760
-1.215189873417722,0.101265822784810
-1.215189873417722,0.107594936708861
-1.215189873417722,0.113924050632911
-1.215189873417722,0.120253164556962
-1.215189873417722,0.126582278481013
-1.215189873417722,0.145569620253164
-1.215189873417722,0.151898734177215
-1.215189873417722,0.158227848101266
-1.204113924050633,-0.158227848101266
-1.204113924050633,-0.151898734177215
-1.204113924050633,-0.145569620253165
-1.204113924050633,-0.139240506329114
-1.204113924050633,-0.132911392405063
-1.204113924050633,-0.126582278481013
-1.204113924050633,-0.120253164556962
-1.204113924050633,-0.113924050632911
-1.204113924050633,-0.107594936708861
-1.204113924050633,-0.101265822784810
-1.204113924050633,-0.094936708860760
-1.204113924050633,-0.088607594936709
-1.204113924050633,-0.082278481012658
-1.204113924050633,-0.075949367088608
-1.204113924050633,-0.069620253164557
-1.204113924050633,-0.063291139240506
-1.204113924050633,-0.056962025316456
-1.204113924050633,-0.050632911392405
-1.204113924050633,-0.044303797468354
-1.204113924050633,-0.037974683544304
-1.204113924050633,-0.031645569620253
-1.204113924050633,-0.025316455696203
-1.204113924050633,-0.018987341772152
-1.204113924050633,-0.012658227848101
-1.204113924050633,-0.006329113924051
-1.204113924050633,0.000000000000000
-1.204113924050633,0.006329113924051
-1.204113924050633,0.012658227848101
-1.204113924050633,0.018987341772152
-1.204113924050633,0.025316455696202
-1.204113924050633,0.031645569620253
-1.204113924050633,0.037974683544304
-1.204113924050633,0.044303797468354
-1.204113924050633,0.050632911392405
-1.204113924050633,0.056962025316456
-1.204113924050633,0.063291139240506
-1.204113924050633,0.069620253164557
-1.204113924050633,0.075949367088608
-1.204113924050633,0.082278481012658
-1.204113924050633,0.088607594936709
-1.204113924050633,0.094936708860760
-1.204113924050633,0.101265822784810
-1.204113924050633,0.107594936708861
-1.204113924050633,0.113924050632911
-1.204113924050633,0.120253164556962
-1.204113924050633,0.126582278481013
-1.204113924050633,0.132911392405063
-1.204113924050633,0.139240506329114
-1.204113924050633,0.145569620253164
-1.204113924050633,0.151898734177215
-1.204113924050633,0.158227848101266
-1.193037974683544,-0.158227848101266
-1.193037974683544,-0.151898734177215
-1.193037974683544,-0.145569620253165
-1.193037974683544,-0.139240506329114
-1.193037974683544,-0.132911392405063
-1.193037974683544,-0.126582278481013
-1.193037974683544,-0.120253164556962
-1.193037974683544,-0.113924050632911
-1.193037974683544,-0.107594936708861
-1.193037974683544,-0.101265822784810
-1.193037974683544,-0.094936708860760
-1.193037974683544,-0.088607594936709
-1.193037974683544,-0.082278481012658
-1.193037974683544,-0.075949367088608
-1.193037974683544,-0.069620253164557
-1.193037974683544,-0.063291139240506
-1.193037974683544,-0.056962025316456
-1.193037974683544,-0.050632911392405
-1.193037974683544,-0.044303797468354
-1.193037974683544,-0.037974683544304
-1.193037974683544,-0.031645569620253
-1.193037974683544,-0.025316455696203
-1.193037974683544,-0.018987341772152
-1.193037974683544,-0.012658227848101
-1.193037974683544,-0.006329113924051
-1.193037974683544,0.000000000000000
-1.193037974683544,0.006329113924051
-1.193037974683544,0.012658227848101
-1.193037974683544,0.018987341772152
-1.193037974683544,0.025316455696202
-1.193037974683544,0.031645569620253
-1.193037974683544,0.037974683544304
-1.193037974683544,0.044303797468354
-1.193037974683544,0.050632911392405
-1.193037974683544,0.056962025316456
-1.193037974683544,0.063291139240506
-1.193037974683544,0.069620253164557
-1.193037974683544,0.075949367088608
-1.193037974683544,0.082278481012658
-1.193037974683544,0.088607594936709
-1.193037974683544,0.094936708860760
-1.193037974683544,0.101265822784810
-1.193037974683544,0.107594936708861
-1.193037974683544,0.113924050632911
-1.193037974683544,0.120253164556962
-1.193037974683544,0.126582278481013
-1.193037974683544,0.132911392405063
-1.193037974683544,0.139240506329114
-1.193037974683544,0.145569620253164
-1.193037974683544,0.151898734177215
-1.193037974683544,0.158227848101266
-1.181962025316456,-0.177215189873418
-1.181962025316456,-0.170886075949367
-1.181962025316456,-0.164556962025316
-1.181962025316456,-0.158227848101266
-1.181962025316456,-0.151898734177215
-1.181962025316456,-0.145569620253165
-1.181962025316456,-0.139240506329114
-1.181962025316456,-0.132911392405063
-1.181962025316456,-0.126582278481013
-1.181962025316456,-0.120253164556962
-1.181962025316456,-0.113924050632911
-1.181962025316456,-0.107594936708861
-1.181962025316456,-0.101265822784810
-1.181962025316456,-0.094936708860760
-1.181962025316456,-0.088607594936709
-1.181962025316456,-0.082278481012658
-1.181962025316456,-0.075949367088608
-1.181962025316456,-0.069620253164557
-1.181962025316456,-0.063291139240506
-1.181962025316456,-0.056962025316456
-1.181962025316456,-0.050632911392405
-1.181962025316456,-0.044303797468354
-1.181962025316456,-0.037974683544304
-1.181962025316456,-0.031645569620253
-1.181962025316456,-0.025316455696203
-1.181962025316456,-0.018987341772152
-1.181962025316456,-0.012658227848101
-1.181962025316456,-0.006329113924051
-1.181962025316456,0.000000000000000
-1.181962025316456,0.006329113924051
-1.181962025316456,0.012658227848101
-1.181962025316456,0.018987341772152
-1.181962025316456,0.025316455696202
-1.181962025316456,0.031645569620253
-1.181962025316456,0.037974683544304
-1.181962025316456,0.044303797468354
-1.181962025316456,0.050632911392405
-1.181962025316456,0.056962025316456
-1.181962025316456,0.063291139240506
-1.181962025316456,0.069620253164557
-1.181962025316456,0.075949367088608
-1.181962025316456,0.082278481012658
-1.181962025316456,0.088607594936709
-1.181962025316456,0.094936708860760
-1.181962025316456,0.101265822784810
-1.181962025316456,0.107594936708861
-1.181962025316456,0.113924050632911
-1.181962025316456,0.120253164556962
-1.181962025316456,0.126582278481013
-1.181962025316456,0.132911392405063
-1.181962025316456,0.139240506329114
-1.181962025316456,0.145569620253164
-1.181962025316456,0.151898734177215
-1.181962025316456,0.158227848101266
-1.181962025316456,0.164556962025316
-1.181962025316456,0.170886075949367
-1.181962025316456,0.177215189873418
-1.170886075949367,-0.177215189873418
-1.170886075949367,-0.170886075949367
-1.170886075949367,-0.164556962025316
-1.170886075949367,-0.158227848101266
-1.170886075949367,-0.151898734177215
-1.170886075949367,-0.145569620253165
-1.170886075949367,-0.139240506329114
-1.170886075949367,-0.132911392405063
-1.170886075949367,-0.126582278481013
-1.170886075949367,-0.120253164556962
-1.170886075949367,-0.113924050632911
-1.170886075949367,-0.107594936708861
-1.170886075949367,-0.101265822784810
-1.170886075949367,-0.094936708860760
-1.170886075949367,-0.088607594936709
-1.170886075949367,-0.082278481012658
-1.170886075949367,-0.075949367088608
-1.170886075949367,-0.069620253164557
-1.170886075949367,-0.063291139240506
-1.170886075949367,-0.056962025316456
-1.170886075949367,-0.050632911392405
-1.170886075949367,-0.044303797468354
-1.170886075949367,-0.037974683544304
-1.170886075949367,-0.031645569620253
-1.170886075949367,-0.025316455696203
-1.170886075949367,-0.018987341772152
-1.170886075949367,-0.012658227848101
-1.170886075949367,-0.006329113924051
-1.170886075949367,0.000000000000000
-1.170886075949367,0.006329113924051
-1.170886075949367,0.012658227848101
-1.170886075949367,0.018987341772152
-1.170886075949367,0.025316455696202
-1.170886075949367,0.031645569620253
-1.170886075949367,0.037974683544304
-1.170886075949367,0.044303797468354
-1.170886075949367,0.050632911392405
-1.170886075949367,0.056962025316456
-1.170886075949367,0.063291139240506
-1.170886075949367,0.069620253164557
-1.170886075949367,0.075949367088608
-1.170886075949367,0.082278481012658
-1.170886075949367,0.088607594936709
-1.170886075949367,0.094936708860760
-1.170886075949367,0.101265822784810
-1.170886075949367,0.107594936708861
-1.170886075949367,0.113924050632911
-1.170886075949367,0.120253164556962
-1.170886075949367,0.126582278481013
-1.170886075949367,0.132911392405063
-1.170886075949367,0.139240506329114
-1.170886075949367,0.145569620253164
-1.170886075949367,0.151898734177215
-1.170886075949367,0.158227848101266
-1.170886075949367,0.164556962025316
-1.170886075949367,0.170886075949367
-1.170886075949367,0.177215189873418
-1.159810126582278,-0.253164556962025
-1.159810126582278,-0.246835443037975
-1.159810126582278,-0.240506329113924
-1.159810126582278,-0.234177215189873
-1.159810126582278,-0.227848101265823
-1.159810126582278,-0.189873417721519
-1.159810126582278,-0.183544303797468
-1.159810126582278,-0.177215189873418
-1.159810126582278,-0.170886075949367
-1.159810126582278,-0.164556962025316
-1.159810126582278,-0.158227848101266
-1.159810126582278,-0.151898734177215
-1.159810126582278,-0.145569620253165
-1.159810126582278,-0.139240506329114
-1.159810126582278,-0.132911392405063
-1.159810126582278,-0.126582278481013
-1.159810126582278,-0.120253164556962
-1.159810126582278,-0.113924050632911
-1.159810126582278,-0.107594936708861
-1.159810126582278,-0.101265822784810
-1.159810126582278,-0.094936708860760
-1.159810126582278,-0.088607594936709
-1.159810126582278,-0.082278481012658
-1.159810126582278,-0.075949367088608
-1.159810126582278,-0.069620253164557
-1.159810126582278,-0.063291139240506
-1.159810126582278,-0.056962025316456
-1.159810126582278,-0.050632911392405
-1.159810126582278,-0.044303797468354
-1.159810126582278,-0.037974683544304
-1.159810126582278,-0.031645569620253
-1.159810126582278,-0.025316455696203
-1.159810126582278,-0.018987341772152
-1.159810126582278,-0.012658227848101
-1.159810126582278,-0.006329113924051
-1.159810126582278,0.000000000000000
-1.159810126582278,0.006329113924051
-1.159810126582278,0.012658227848101
-1.159810126582278,0.018987341772152
-1.159810126582278,0.025316455696202
-1.159810126582278,0.031645569620253
-1.159810126582278,0.037974683544304
-1.159810126582278,0.044303797468354
-1.159810126582278,0.050632911392405
-1.159810126582278,0.056962025316456
-1.159810126582278,0.063291139240506
-1.159810126582278,0.069620253164557
-1.159810126582278,0.075949367088608
-1.159810126582278,0.082278481012658
-1.159810126582278,0.088607594936709
-1.159810126582278,0.094936708860760
-1.159810126582278,0.101265822784810
-1.159810126582278,0.107594936708861
-1.159810126582278,0.113924050632911
-1.159810126582278,0.120253164556962
-1.159810126582278,0.126582278481013
-1.159810126582278,0.132911392405063
-1.159810126582278,0.139240506329114
-1.159810126582278,0.145569620253164
-1.159810126582278,0.151898734177215
-1.159810126582278,0.158227848101266
-1.159810126582278,0.164556962025316
-1.159810126582278,0.170886075949367
-1.159810126582278,0.177215189873418
-1.159810126582278,0.183544303797468
-1.159810126582278,0.189873417721519
-1.159810126582278,0.227848101265823
-1.159810126582278,0.234177215189873
-1.159810126582278,0.240506329113924
-1.159810126582278,0.246835443037975
-1.159810126582278,0.253164556962025
-1.148734177215190,-0.272151898734177
-1.148734177215190,-0.265822784810127
-1.148734177215190,-0.259493670886076
-1.148734177215190,-0.253164556962025
-1.148734177215190,-0.246835443037975
-1.148734177215190,-0.240506329113924
-1.148734177215190,-0.234177215189873
-1.148734177215190,-0.227848101265823
-1.148734177215190,-0.221518987341772
-1.148734177215190,-0.215189873417722
-1.148734177215190,-0.196202531645570
-1.148734177215190,-0.189873417721519
-1.148734177215190,-0.183544303797468
-1.148734177215190,-0.177215189873418
-1.148734177215190,-0.170886075949367
-1.148734177215190,-0.164556962025316
-1.148734177215190,-0.158227848101266
-1.148734177215190,-0.151898734177215
-1.148734177215190,-0.145569620253165
-1.148734177215190,-0.139240506329114
-1.148734177215190,-0.132911392405063
-1.148734177215190,-0.126582278481013
-1.148734177215190,-0.120253164556962
-1.148734177215190,-0.113924050632911
-1.148734177215190,-0.107594936708861
-1.148734177215190,-0.101265822784810
-1.148734177215190,-0.094936708860760
-1.148734177215190,-0.088607594936709
-1.148734177215190,-0.082278481012658
-1.148734177215190,-0.075949367088608
-1.148734177215190,-0.069620253164557
-1.148734177215190,-0.063291139240506
-1.148734177215190,-0.056962025316456
-1.148734177215190,-0.050632911392405
-1.148734177215190,-0.044303797468354
-1.148734177215190,-0.037974683544304
-1.148734177215190,-0.031645569620253
-1.148734177215190,-0.025316455696203
-1.148734177215190,-0.018987341772152
-1.148734177215190,-0.012658227848101
-1.148734177215190,-0.006329113924051
-1.148734177215190,0.000000000000000
-1.148734177215190,0.006329113924051
-1.148734177215190,0.012658227848101
-1.148734177215190,0.018987341772152
-1.148734177215190,0.025316455696202
-1.148734177215190,0.031645569620253
-1.148734177215190,0.037974683544304
-1.148734177215190,0.044303797468354
-1.148734177215190,0.050632911392405
-1.148734177215190,0.056962025316456
-1.148734177215190,0.063291139240506
-1.148734177215190,0.069620253164557
-1.148734177215190,0.075949367088608
-1.148734177215190,0.082278481012658
-1.148734177215190,0.088607594936709
-1.148734177215190,0.094936708860760
-1.148734177215190,0.101265822784810
-1.148734177215190,0.107594936708861
-1.148734177215190,0.113924050632911
-1.148734177215190,0.120253164556962
-1.148734177215190,0.126582278481013
-1.148734177215190,0.132911392405063
-1.148734177215190,0.139240506329114
-1.148734177215190,0.145569620253164
-1.148734177215190,0.151898734177215
-1.148734177215190,0.158227848101266
-1.148734177215190,0.164556962025316
-1.148734177215190,0.170886075949367
-1.148734177215190,0.177215189873418
-1.148734177215190,0.183544303797468
-1.148734177215190,0.189873417721519
-1.148734177215190,0.196202531645570
-1.148734177215190,0.215189873417722
-1.148734177215190,0.221518987341772
-1.148734177215190,0.227848101265823
-1.148734177215190,0.234177215189873
-1.148734177215190,0.240506329113924
-1.148734177215190,0.246835443037975
-1.148734177215190,0.253164556962025
-1.148734177215190,0.259493670886076
-1.148734177215190,0.265822784810127
-1.148734177215190,0.272151898734177
-1.137658227848101,-0.265822784810127
-1.137658227848101,-0.259493670886076
-1.137658227848101,-0.253164556962025
-1.137658227848101,-0.246835443037975
-1.137658227848101,-0.240506329113924
-1.137658227848101,-0.234177215189873
-1.137658227848101,-0.227848101265823
-1.137658227848101,-0.221518987341772
-1.137658227848101,-0.215189873417722
-1.137658227848101,-0.208860759493671
-1.137658227848101,-0.202531645569620
-1.137658227848101,-0.196202531645570
-1.137658227848101,-0.189873417721519
-1.137658227848101,-0.183544303797468
-1.137658227848101,-0.177215189873418
-1.137658227848101,-0.170886075949367
-1.137658227848101,-0.164556962025316
-1.137658227848101,-0.158227848101266
-1.137658227848101,-0.151898734177215
-1.137658227848101,-0.145569620253165
-1.137658227848101,-0.139240506329114
-1.137658227848101,-0.132911392405063
-1.137658227848101,-0.126582278481013
-1.137658227848101,-0.120253164556962
-1.137658227848101,-0.113924050632911
-1.137658227848101,-0.107594936708861
-1.137658227848101,-0.101265822784810
-1.137658227848101,-0.094936708860760
-1.137658227848101,-0.088607594936709
-1.137658227848101,-0.082278481012658
-1.137658227848101,-0.075949367088608
-1.137658227848101,-0.069620253164557
-1.137658227848101,-0.063291139240506
-1.137658227848101,-0.056962025316456
-1.137658227848101,-0.050632911392405
-1.137658227848101,-0.044303797468354
-1.137658227848101,-0.037974683544304
-1.137658227848101,-0.031645569620253
-1.137658227848101,-0.025316455696203
-1.137658227848101,-0.018987341772152
-1.137658227848101,-0.012658227848101
-1.137658227848101,-0.006329113924051
-1.137658227848101,0.000000000000000
-1.137658227848101,0.006329113924051
-1.137658227848101,0.012658227848101
-1.137658227848101,0.018987341772152
-1.137658227848101,0.025316455696202
-1.137658227848101,0.031645569620253
-1.137658227848101,0.037974683544304
-1.137658227848101,0.044303797468354
-1.137658227848101,0.050632911392405
-1.137658227848101,0.056962025316456
-1.137658227848101,0.063291139240506
-1.137658227848101,0.069620253164557
-1.137658227848101,0.075949367088608
-1.137658227848101,0.082278481012658
-1.137658227848101,0.088607594936709
-1.137658227848101,0.094936708860760
-1.137658227848101,0.101265822784810
-1.137658227848101,0.107594936708861
-1.137658227848101,0.113924050632911
-1.137658227848101,0.120253164556962
-1.137658227848101,0.126582278481013
-1.137658227848101,0.132911392405063
-1.137658227848101,0.139240506329114
-1.137658227848101,0.145569620253164
-1.137658227848101,0.151898734177215
-1.137658227848101,0.158227848101266
-1.137658227848101,0.164556962025316
-1.137658227848101,0.170886075949367
-1.137658227848101,0.177215189873418
-1.137658227848101,0.183544303797468
-1.137658227848101,0.189873417721519
-1.137658227848101,0.196202531645570
-1.137658227848101,0.202531645569620
-1.137658227848101,0.208860759493671
-1.137658227848101,0.215189873417722
-1.137658227848101,0.221518987341772
-1.137658227848101,0.227848101265823
-1.137658227848101,0.234177215189873
-1.137658227848101,0.240506329113924
-1.137658227848101,0.246835443037975
-1.137658227848101,0.253164556962025
-1.137658227848101,0.259493670886076
-1.137658227848101,0.265822784810127
-1.126582278481013,-0.259493670886076
-1.126582278481013,-0.253164556962025
-1.126582278481013,-0.246835443037975
-1.126582278481013,-0.240506329113924
-1.126582278481013,-0.234177215189873
-1.126582278481013,-0.227848101265823
-1.126582278481013,-0.221518987341772
-1.126582278481013,-0.215189873417722
-1.126582278481013,-0.208860759493671
-1.126582278481013,-0.202531645569620
-1.126582278481013,-0.196202531645570
-1.126582278481013,-0.189873417721519
-1.126582278481013,-0.183544303797468
-1.126582278481013,-0.177215189873418
-1.126582278481013,-0.170886075949367
-1.126582278481013,-0.164556962025316
-1.126582278481013,-0.158227848101266
-1.126582278481013,-0.151898734177215
-1.126582278481013,-0.145569620253165
-1.126582278481013,-0.139240506329114
-1.126582278481013,-0.132911392405063
-1.126582278481013,-0.126582278481013
-1.126582278481013,-0.120253164556962
-1.126582278481013,-0.113924050632911
-1.126582278481013,-0.107594936708861
-1.126582278481013,-0.101265822784810
-1.126582278481013,-0.094936708860760
-1.126582278481013,-0.088607594936709
-1.126582278481013,-0.082278481012658
-1.126582278481013,-0.075949367088608
-1.126582278481013,-0.069620253164557
-1.126582278481013,-0.063291139240506
-1.126582278481013,-0.056962025316456
-1.126582278481013,-0.050632911392405
-1.126582278481013,-0.044303797468354
-1.126582278481013,-0.037974683544304
-1.126582278481013,-0.031645569620253
-1.126582278481013,-0.025316455696203
-1.126582278481013,-0.018987341772152
-1.126582278481013,-0.012658227848101
-1.126582278481013,-0.006329113924051
-1.126582278481013,0.000000000000000
